EmpId,EmpShift,DeptId,Zone,DateTime,ToolScanTime,Img
EMP210,6:30,DEPT3,AZ,2023-09-19 06:57:00,1.1,AZ_20230919_EMP210
EMP208,6:30,DEPT2,AZ,2023-09-19 06:58:00,1.1,AZ_20230919_EMP208
EMP202,6:30,DEPT1,AZ,2023-09-19 06:59:00,1.07,AZ_20230919_EMP202
EMP203,6:30,DEPT1,AZ,2023-09-19 07:09:00,1.04,AZ_20230919_EMP203
EMP026,7:30,DEPT1,HQ,2023-09-19 07:31:00,0.5,HQ_20230919_EMP026
EMP011,7:30,DEPT3,HQ,2023-09-19 07:31:00,0.53,HQ_20230919_EMP011
EMP030,7:30,DEPT3,HQ,2023-09-19 07:33:00,0.47,HQ_20230919_EMP030
EMP004,7:30,DEPT1,HQ,2023-09-19 07:34:00,0.53,HQ_20230919_EMP004
EMP025,7:30,DEPT2,HQ,2023-09-19 07:35:00,0.6,HQ_20230919_EMP025
EMP017,7:30,DEPT4,HQ,2023-09-19 07:37:00,0.53,HQ_20230919_EMP017
EMP021,7:30,DEPT4,HQ,2023-09-19 07:38:00,0.55,HQ_20230919_EMP021
EMP009,7:30,DEPT3,HQ,2023-09-19 07:40:00,0.57,HQ_20230919_EMP009
EMP007,7:30,DEPT4,HQ,2023-09-19 07:40:00,0.47,HQ_20230919_EMP007
EMP014,7:30,DEPT4,HQ,2023-09-19 07:40:00,0.57,HQ_20230919_EMP014
EMP002,7:30,DEPT4,HQ,2023-09-19 07:41:00,0.56,HQ_20230919_EMP002
EMP024,7:30,DEPT1,HQ,2023-09-19 07:42:00,0.54,HQ_20230919_EMP024
EMP019,7:30,DEPT2,HQ,2023-09-19 07:43:00,0.54,HQ_20230919_EMP019
EMP028,7:30,DEPT2,HQ,2023-09-19 07:44:00,0.51,HQ_20230919_EMP028
EMP027,7:30,DEPT4,HQ,2023-09-19 07:44:00,0.49,HQ_20230919_EMP027
EMP005,7:30,DEPT3,HQ,2023-09-19 07:44:00,0.55,HQ_20230919_EMP005
EMP023,7:30,DEPT4,HQ,2023-09-19 07:45:00,0.55,HQ_20230919_EMP023
EMP006,7:30,DEPT4,HQ,2023-09-19 07:45:00,0.52,HQ_20230919_EMP006
EMP003,7:30,DEPT3,HQ,2023-09-19 07:45:00,0.55,HQ_20230919_EMP003
EMP029,7:30,DEPT2,HQ,2023-09-19 07:46:00,0.57,HQ_20230919_EMP029
EMP001,7:30,DEPT4,HQ,2023-09-19 07:48:00,0.52,HQ_20230919_EMP001
EMP020,7:30,DEPT4,HQ,2023-09-19 07:48:00,0.54,HQ_20230919_EMP020
EMP022,7:30,DEPT4,HQ,2023-09-19 07:52:00,0.46,HQ_20230919_EMP022
EMP115,8:30,DEPT3,HQ,2023-09-19 08:31:00,0.6,HQ_20230919_EMP115
EMP117,8:30,DEPT3,HQ,2023-09-19 08:31:00,0.47,HQ_20230919_EMP117
EMP066,8:30,DEPT1,HQ,2023-09-19 08:31:00,0.52,HQ_20230919_EMP066
EMP104,8:30,DEPT4,HQ,2023-09-19 08:31:00,0.5,HQ_20230919_EMP104
EMP103,8:30,DEPT4,HQ,2023-09-19 08:32:00,0.57,HQ_20230919_EMP103
EMP083,8:30,DEPT3,HQ,2023-09-19 08:32:00,0.51,HQ_20230919_EMP083
EMP326,8:30,DEPT3,AZ,2023-09-19 08:32:00,1.17,AZ_20230919_EMP326
EMP320,8:30,DEPT3,AZ,2023-09-19 08:32:00,1.1,AZ_20230919_EMP320
EMP040,8:30,DEPT4,HQ,2023-09-19 08:32:00,0.52,HQ_20230919_EMP040
EMP111,8:30,DEPT4,HQ,2023-09-19 08:32:00,0.47,HQ_20230919_EMP111
EMP061,8:30,DEPT4,HQ,2023-09-19 08:32:00,0.53,HQ_20230919_EMP061
EMP123,8:30,DEPT4,HQ,2023-09-19 08:32:00,0.6,HQ_20230919_EMP123
EMP033,8:30,DEPT4,HQ,2023-09-19 08:32:00,0.46,HQ_20230919_EMP033
EMP063,8:30,DEPT3,HQ,2023-09-19 08:33:00,0.52,HQ_20230919_EMP063
EMP107,8:30,DEPT3,HQ,2023-09-19 08:34:00,0.47,HQ_20230919_EMP107
EMP118,8:30,DEPT4,HQ,2023-09-19 08:34:00,0.55,HQ_20230919_EMP118
EMP091,8:30,DEPT4,HQ,2023-09-19 08:34:00,0.52,HQ_20230919_EMP091
EMP127,8:30,DEPT3,HQ,2023-09-19 08:34:00,0.53,HQ_20230919_EMP127
EMP038,8:30,DEPT4,HQ,2023-09-19 08:35:00,0.52,HQ_20230919_EMP038
EMP036,8:30,DEPT4,HQ,2023-09-19 08:35:00,0.51,HQ_20230919_EMP036
EMP086,8:30,DEPT3,HQ,2023-09-19 08:35:00,0.57,HQ_20230919_EMP086
EMP050,8:30,DEPT3,HQ,2023-09-19 08:35:00,0.57,HQ_20230919_EMP050
EMP070,8:30,DEPT2,HQ,2023-09-19 08:35:00,0.47,HQ_20230919_EMP070
EMP245,8:30,DEPT1,AZ,2023-09-19 08:35:00,1.1,AZ_20230919_EMP245
EMP342,8:30,DEPT4,AZ,2023-09-19 08:35:00,1.1,AZ_20230919_EMP342
EMP243,8:30,DEPT3,AZ,2023-09-19 08:35:00,1.09,AZ_20230919_EMP243
EMP222,8:30,DEPT4,AZ,2023-09-19 08:36:00,1.16,AZ_20230919_EMP222
EMP317,8:30,DEPT3,AZ,2023-09-19 08:36:00,1.09,AZ_20230919_EMP317
EMP071,8:30,DEPT4,HQ,2023-09-19 08:36:00,0.55,HQ_20230919_EMP071
EMP250,8:30,DEPT2,AZ,2023-09-19 08:36:00,1.11,AZ_20230919_EMP250
EMP101,8:30,DEPT1,HQ,2023-09-19 08:36:00,0.53,HQ_20230919_EMP101
EMP088,8:30,DEPT1,HQ,2023-09-19 08:36:00,0.56,HQ_20230919_EMP088
EMP285,8:30,DEPT3,AZ,2023-09-19 08:37:00,1.13,AZ_20230919_EMP285
EMP121,8:30,DEPT4,HQ,2023-09-19 08:37:00,0.55,HQ_20230919_EMP121
EMP069,8:30,DEPT4,HQ,2023-09-19 08:37:00,0.52,HQ_20230919_EMP069
EMP035,8:30,DEPT2,HQ,2023-09-19 08:37:00,0.56,HQ_20230919_EMP035
EMP293,8:30,DEPT4,AZ,2023-09-19 08:37:00,1.17,AZ_20230919_EMP293
EMP351,8:30,DEPT4,AZ,2023-09-19 08:37:00,1.14,AZ_20230919_EMP351
EMP110,8:30,DEPT2,HQ,2023-09-19 08:38:00,0.6,HQ_20230919_EMP110
EMP109,8:30,DEPT3,HQ,2023-09-19 08:39:00,0.5,HQ_20230919_EMP109
EMP332,8:30,DEPT3,AZ,2023-09-19 08:39:00,1.11,AZ_20230919_EMP332
EMP304,8:30,DEPT4,AZ,2023-09-19 08:39:00,1.15,AZ_20230919_EMP304
EMP058,8:30,DEPT3,HQ,2023-09-19 08:39:00,0.55,HQ_20230919_EMP058
EMP307,8:30,DEPT1,AZ,2023-09-19 08:39:00,1.1,AZ_20230919_EMP307
EMP034,8:30,DEPT3,HQ,2023-09-19 08:39:00,0.51,HQ_20230919_EMP034
EMP087,8:30,DEPT4,HQ,2023-09-19 08:39:00,0.57,HQ_20230919_EMP087
EMP054,8:30,DEPT4,HQ,2023-09-19 08:39:00,0.51,HQ_20230919_EMP054
EMP266,8:30,DEPT2,AZ,2023-09-19 08:40:00,1.1,AZ_20230919_EMP266
EMP042,8:30,DEPT1,HQ,2023-09-19 08:40:00,0.57,HQ_20230919_EMP042
EMP263,8:30,DEPT3,AZ,2023-09-19 08:40:00,1.15,AZ_20230919_EMP263
EMP259,8:30,DEPT2,AZ,2023-09-19 08:40:00,1.14,AZ_20230919_EMP259
EMP114,8:30,DEPT4,HQ,2023-09-19 08:40:00,0.55,HQ_20230919_EMP114
EMP238,8:30,DEPT3,AZ,2023-09-19 08:40:00,1.15,AZ_20230919_EMP238
EMP057,8:30,DEPT3,HQ,2023-09-19 08:40:00,0.5,HQ_20230919_EMP057
EMP043,8:30,DEPT4,HQ,2023-09-19 08:40:00,0.54,HQ_20230919_EMP043
EMP106,8:30,DEPT3,HQ,2023-09-19 08:40:00,0.47,HQ_20230919_EMP106
EMP347,8:30,DEPT4,AZ,2023-09-19 08:40:00,1.18,AZ_20230919_EMP347
EMP049,8:30,DEPT1,HQ,2023-09-19 08:40:00,0.54,HQ_20230919_EMP049
EMP128,8:30,DEPT4,HQ,2023-09-19 08:41:00,0.52,HQ_20230919_EMP128
EMP053,8:30,DEPT4,HQ,2023-09-19 08:41:00,0.54,HQ_20230919_EMP053
EMP126,8:30,DEPT4,HQ,2023-09-19 08:41:00,0.52,HQ_20230919_EMP126
EMP235,8:30,DEPT4,AZ,2023-09-19 08:41:00,1.07,AZ_20230919_EMP235
EMP100,8:30,DEPT1,HQ,2023-09-19 08:41:00,0.47,HQ_20230919_EMP100
EMP323,8:30,DEPT4,AZ,2023-09-19 08:41:00,1.17,AZ_20230919_EMP323
EMP269,8:30,DEPT4,AZ,2023-09-19 08:41:00,1.04,AZ_20230919_EMP269
EMP311,8:30,DEPT2,AZ,2023-09-19 08:41:00,1.1,AZ_20230919_EMP311
EMP125,8:30,DEPT3,HQ,2023-09-19 08:41:00,0.52,HQ_20230919_EMP125
EMP081,8:30,DEPT3,HQ,2023-09-19 08:42:00,0.52,HQ_20230919_EMP081
EMP291,8:30,DEPT1,AZ,2023-09-19 08:42:00,1.16,AZ_20230919_EMP291
EMP065,8:30,DEPT3,HQ,2023-09-19 08:42:00,0.46,HQ_20230919_EMP065
EMP133,8:30,DEPT2,HQ,2023-09-19 08:42:00,0.55,HQ_20230919_EMP133
EMP060,8:30,DEPT4,HQ,2023-09-19 08:42:00,0.51,HQ_20230919_EMP060
EMP097,8:30,DEPT1,HQ,2023-09-19 08:42:00,0.52,HQ_20230919_EMP097
EMP329,8:30,DEPT3,AZ,2023-09-19 08:42:00,1.15,AZ_20230919_EMP329
EMP041,8:30,DEPT4,HQ,2023-09-19 08:42:00,0.57,HQ_20230919_EMP041
EMP037,8:30,DEPT4,HQ,2023-09-19 08:42:00,0.55,HQ_20230919_EMP037
EMP112,8:30,DEPT2,HQ,2023-09-19 08:42:00,0.6,HQ_20230919_EMP112
EMP294,8:30,DEPT3,AZ,2023-09-19 08:43:00,1.16,AZ_20230919_EMP294
EMP251,8:30,DEPT1,AZ,2023-09-19 08:43:00,1.1,AZ_20230919_EMP251
EMP134,8:30,DEPT3,HQ,2023-09-19 08:43:00,0.53,HQ_20230919_EMP134
EMP119,8:30,DEPT4,HQ,2023-09-19 08:43:00,0.55,HQ_20230919_EMP119
EMP093,8:30,DEPT4,HQ,2023-09-19 08:43:00,0.55,HQ_20230919_EMP093
EMP105,8:30,DEPT4,HQ,2023-09-19 08:43:00,0.55,HQ_20230919_EMP105
EMP277,8:30,DEPT2,AZ,2023-09-19 08:43:00,1.07,AZ_20230919_EMP277
EMP084,8:30,DEPT4,HQ,2023-09-19 08:43:00,0.54,HQ_20230919_EMP084
EMP131,8:30,DEPT3,HQ,2023-09-19 08:43:00,0.6,HQ_20230919_EMP131
EMP135,8:30,DEPT1,HQ,2023-09-19 08:43:00,0.5,HQ_20230919_EMP135
EMP271,8:30,DEPT3,AZ,2023-09-19 08:44:00,1.14,AZ_20230919_EMP271
EMP064,8:30,DEPT3,HQ,2023-09-19 08:44:00,0.57,HQ_20230919_EMP064
EMP319,8:30,DEPT3,AZ,2023-09-19 08:44:00,1.13,AZ_20230919_EMP319
EMP241,8:30,DEPT4,AZ,2023-09-19 08:45:00,1.11,AZ_20230919_EMP241
EMP046,8:30,DEPT3,HQ,2023-09-19 08:45:00,0.55,HQ_20230919_EMP046
EMP236,8:30,DEPT4,AZ,2023-09-19 08:45:00,1.04,AZ_20230919_EMP236
EMP116,8:30,DEPT4,HQ,2023-09-19 08:45:00,0.53,HQ_20230919_EMP116
EMP282,8:30,DEPT3,AZ,2023-09-19 08:45:00,1.14,AZ_20230919_EMP282
EMP321,8:30,DEPT4,AZ,2023-09-19 08:46:00,1.16,AZ_20230919_EMP321
EMP240,8:30,DEPT3,AZ,2023-09-19 08:46:00,1.15,AZ_20230919_EMP240
EMP281,8:30,DEPT4,AZ,2023-09-19 08:46:00,1.18,AZ_20230919_EMP281
EMP330,8:30,DEPT4,AZ,2023-09-19 08:46:00,1.13,AZ_20230919_EMP330
EMP242,8:30,DEPT4,AZ,2023-09-19 08:46:00,1.13,AZ_20230919_EMP242
EMP059,8:30,DEPT4,HQ,2023-09-19 08:46:00,0.54,HQ_20230919_EMP059
EMP230,8:30,DEPT1,AZ,2023-09-19 08:46:00,1.16,AZ_20230919_EMP230
EMP062,8:30,DEPT4,HQ,2023-09-19 08:46:00,0.5,HQ_20230919_EMP062
EMP247,8:30,DEPT1,AZ,2023-09-19 08:46:00,1.18,AZ_20230919_EMP247
EMP124,8:30,DEPT4,HQ,2023-09-19 08:47:00,0.55,HQ_20230919_EMP124
EMP268,8:30,DEPT1,AZ,2023-09-19 08:47:00,1.06,AZ_20230919_EMP268
EMP136,8:30,DEPT4,HQ,2023-09-19 08:47:00,0.49,HQ_20230919_EMP136
EMP310,8:30,DEPT2,AZ,2023-09-19 08:47:00,1.06,AZ_20230919_EMP310
EMP340,8:30,DEPT4,AZ,2023-09-19 08:47:00,1.1,AZ_20230919_EMP340
EMP232,8:30,DEPT3,AZ,2023-09-19 08:47:00,1.07,AZ_20230919_EMP232
EMP341,8:30,DEPT3,AZ,2023-09-19 08:47:00,1.14,AZ_20230919_EMP341
EMP079,8:30,DEPT4,HQ,2023-09-19 08:47:00,0.52,HQ_20230919_EMP079
EMP292,8:30,DEPT1,AZ,2023-09-19 08:48:00,1.14,AZ_20230919_EMP292
EMP353,8:30,DEPT2,AZ,2023-09-19 08:48:00,1.09,AZ_20230919_EMP353
EMP301,8:30,DEPT1,AZ,2023-09-19 08:48:00,1.06,AZ_20230919_EMP301
EMP085,8:30,DEPT2,HQ,2023-09-19 08:48:00,0.5,HQ_20230919_EMP085
EMP257,8:30,DEPT3,AZ,2023-09-19 08:48:00,1.18,AZ_20230919_EMP257
EMP328,8:30,DEPT3,AZ,2023-09-19 08:48:00,1.13,AZ_20230919_EMP328
EMP278,8:30,DEPT4,AZ,2023-09-19 08:48:00,1.1,AZ_20230919_EMP278
EMP073,8:30,DEPT1,HQ,2023-09-19 08:48:00,0.53,HQ_20230919_EMP073
EMP108,8:30,DEPT4,HQ,2023-09-19 08:48:00,0.5,HQ_20230919_EMP108
EMP102,8:30,DEPT4,HQ,2023-09-19 08:49:00,0.57,HQ_20230919_EMP102
EMP344,8:30,DEPT4,AZ,2023-09-19 08:49:00,1.11,AZ_20230919_EMP344
EMP090,8:30,DEPT4,HQ,2023-09-19 08:49:00,0.47,HQ_20230919_EMP090
EMP237,8:30,DEPT4,AZ,2023-09-19 08:50:00,1.17,AZ_20230919_EMP237
EMP289,8:30,DEPT2,AZ,2023-09-19 08:50:00,1.14,AZ_20230919_EMP289
EMP252,8:30,DEPT1,AZ,2023-09-19 08:50:00,1.13,AZ_20230919_EMP252
EMP226,8:30,DEPT3,AZ,2023-09-19 08:50:00,1.14,AZ_20230919_EMP226
EMP299,8:30,DEPT3,AZ,2023-09-19 08:50:00,1.1,AZ_20230919_EMP299
EMP224,8:30,DEPT4,AZ,2023-09-19 08:50:00,1.17,AZ_20230919_EMP224
EMP336,8:30,DEPT3,AZ,2023-09-19 08:50:00,1.17,AZ_20230919_EMP336
EMP335,8:30,DEPT4,AZ,2023-09-19 08:50:00,1.05,AZ_20230919_EMP335
EMP345,8:30,DEPT4,AZ,2023-09-19 08:50:00,1.13,AZ_20230919_EMP345
EMP276,8:30,DEPT2,AZ,2023-09-19 08:51:00,1.1,AZ_20230919_EMP276
EMP287,8:30,DEPT1,AZ,2023-09-19 08:51:00,1.1,AZ_20230919_EMP287
EMP256,8:30,DEPT2,AZ,2023-09-19 08:51:00,1.15,AZ_20230919_EMP256
EMP337,8:30,DEPT4,AZ,2023-09-19 08:51:00,1.15,AZ_20230919_EMP337
EMP303,8:30,DEPT3,AZ,2023-09-19 08:51:00,1.16,AZ_20230919_EMP303
EMP306,8:30,DEPT4,AZ,2023-09-19 08:51:00,1.16,AZ_20230919_EMP306
EMP295,8:30,DEPT2,AZ,2023-09-19 08:51:00,1.13,AZ_20230919_EMP295
EMP354,8:30,DEPT3,AZ,2023-09-19 08:51:00,1.16,AZ_20230919_EMP354
EMP288,8:30,DEPT4,AZ,2023-09-19 08:52:00,1.16,AZ_20230919_EMP288
EMP274,8:30,DEPT4,AZ,2023-09-19 08:52:00,1.1,AZ_20230919_EMP274
EMP095,8:30,DEPT4,HQ,2023-09-19 08:52:00,0.54,HQ_20230919_EMP095
EMP283,8:30,DEPT3,AZ,2023-09-19 08:52:00,1.11,AZ_20230919_EMP283
EMP132,8:30,DEPT2,HQ,2023-09-19 08:53:00,0.53,HQ_20230919_EMP132
EMP272,8:30,DEPT3,AZ,2023-09-19 08:53:00,1.09,AZ_20230919_EMP272
EMP325,8:30,DEPT4,AZ,2023-09-19 08:53:00,1.15,AZ_20230919_EMP325
EMP067,8:30,DEPT3,HQ,2023-09-19 08:53:00,0.57,HQ_20230919_EMP067
EMP322,8:30,DEPT4,AZ,2023-09-19 08:53:00,1.15,AZ_20230919_EMP322
EMP296,8:30,DEPT4,AZ,2023-09-19 08:53:00,1.16,AZ_20230919_EMP296
EMP225,8:30,DEPT4,AZ,2023-09-19 08:53:00,1.17,AZ_20230919_EMP225
EMP262,8:30,DEPT4,AZ,2023-09-19 08:53:00,1.13,AZ_20230919_EMP262
EMP051,8:30,DEPT3,HQ,2023-09-19 08:53:00,0.52,HQ_20230919_EMP051
EMP094,8:30,DEPT3,HQ,2023-09-19 08:53:00,0.55,HQ_20230919_EMP094
EMP318,8:30,DEPT4,AZ,2023-09-19 08:53:00,1.13,AZ_20230919_EMP318
EMP305,8:30,DEPT1,AZ,2023-09-19 08:54:00,1.09,AZ_20230919_EMP305
EMP258,8:30,DEPT4,AZ,2023-09-19 08:55:00,1.16,AZ_20230919_EMP258
EMP227,8:30,DEPT4,AZ,2023-09-19 08:55:00,1.17,AZ_20230919_EMP227
EMP327,8:30,DEPT3,AZ,2023-09-19 08:55:00,1.16,AZ_20230919_EMP327
EMP352,8:30,DEPT3,AZ,2023-09-19 08:55:00,1.13,AZ_20230919_EMP352
EMP253,8:30,DEPT4,AZ,2023-09-19 08:55:00,1.13,AZ_20230919_EMP253
EMP280,8:30,DEPT1,AZ,2023-09-19 08:55:00,1.18,AZ_20230919_EMP280
EMP047,8:30,DEPT4,HQ,2023-09-19 08:55:00,0.51,HQ_20230919_EMP047
EMP334,8:30,DEPT4,AZ,2023-09-19 08:55:00,1.06,AZ_20230919_EMP334
EMP254,8:30,DEPT3,AZ,2023-09-19 08:56:00,1.1,AZ_20230919_EMP254
EMP333,8:30,DEPT2,AZ,2023-09-19 08:56:00,1.09,AZ_20230919_EMP333
EMP286,8:30,DEPT1,AZ,2023-09-19 08:56:00,1.13,AZ_20230919_EMP286
EMP267,8:30,DEPT3,AZ,2023-09-19 08:56:00,1.1,AZ_20230919_EMP267
EMP338,8:30,DEPT1,AZ,2023-09-19 08:56:00,1.08,AZ_20230919_EMP338
EMP349,8:30,DEPT2,AZ,2023-09-19 08:56:00,1.1,AZ_20230919_EMP349
EMP233,8:30,DEPT2,AZ,2023-09-19 08:56:00,1.11,AZ_20230919_EMP233
EMP260,8:30,DEPT3,AZ,2023-09-19 08:57:00,1.18,AZ_20230919_EMP260
EMP228,8:30,DEPT3,AZ,2023-09-19 08:57:00,1.15,AZ_20230919_EMP228
EMP339,8:30,DEPT3,AZ,2023-09-19 08:57:00,1.16,AZ_20230919_EMP339
EMP275,8:30,DEPT4,AZ,2023-09-19 08:57:00,1.14,AZ_20230919_EMP275
EMP331,8:30,DEPT3,AZ,2023-09-19 08:57:00,1.07,AZ_20230919_EMP331
EMP279,8:30,DEPT3,AZ,2023-09-19 08:57:00,1.13,AZ_20230919_EMP279
EMP290,8:30,DEPT2,AZ,2023-09-19 08:57:00,1.17,AZ_20230919_EMP290
EMP346,8:30,DEPT4,AZ,2023-09-19 08:58:00,1.18,AZ_20230919_EMP346
EMP302,8:30,DEPT4,AZ,2023-09-19 08:58:00,1.04,AZ_20230919_EMP302
EMP343,8:30,DEPT4,AZ,2023-09-19 08:58:00,1.07,AZ_20230919_EMP343
EMP284,8:30,DEPT4,AZ,2023-09-19 08:58:00,1.1,AZ_20230919_EMP284
EMP249,8:30,DEPT3,AZ,2023-09-19 08:59:00,1.15,AZ_20230919_EMP249
EMP297,8:30,DEPT1,AZ,2023-09-19 08:59:00,1.13,AZ_20230919_EMP297
EMP309,8:30,DEPT4,AZ,2023-09-19 08:59:00,1.09,AZ_20230919_EMP309
EMP313,8:30,DEPT4,AZ,2023-09-19 08:59:00,1.18,AZ_20230919_EMP313
EMP076,8:30,DEPT2,HQ,2023-09-19 08:59:00,0.53,HQ_20230919_EMP076
EMP300,8:30,DEPT3,AZ,2023-09-19 09:00:00,1.1,AZ_20230919_EMP300
EMP376,9:00,DEPT4,AZ,2023-09-19 09:01:00,1.06,AZ_20230919_EMP376
EMP244,8:30,DEPT4,AZ,2023-09-19 09:03:00,1.06,AZ_20230919_EMP244
EMP367,9:00,DEPT4,AZ,2023-09-19 09:03:00,1.06,AZ_20230919_EMP367
EMP298,8:30,DEPT4,AZ,2023-09-19 09:04:00,1.08,AZ_20230919_EMP298
EMP239,8:30,DEPT2,AZ,2023-09-19 09:04:00,1.08,AZ_20230919_EMP239
EMP072,8:30,DEPT2,HQ,2023-09-19 09:04:00,0.47,HQ_20230919_EMP072
EMP234,8:30,DEPT1,AZ,2023-09-19 09:05:00,1.1,AZ_20230919_EMP234
EMP048,8:30,DEPT4,HQ,2023-09-19 09:05:00,0.55,HQ_20230919_EMP048
EMP391,9:00,DEPT4,AZ,2023-09-19 09:06:00,1.15,AZ_20230919_EMP391
EMP381,9:00,DEPT4,AZ,2023-09-19 09:06:00,1.15,AZ_20230919_EMP381
EMP080,8:30,DEPT4,HQ,2023-09-19 09:06:00,0.51,HQ_20230919_EMP080
EMP264,8:30,DEPT4,AZ,2023-09-19 09:07:00,1.13,AZ_20230919_EMP264
EMP316,8:30,DEPT4,AZ,2023-09-19 09:09:00,1.1,AZ_20230919_EMP316
EMP314,8:30,DEPT4,AZ,2023-09-19 09:10:00,1.18,AZ_20230919_EMP314
EMP382,9:00,DEPT4,AZ,2023-09-19 09:10:00,1.11,AZ_20230919_EMP382
EMP375,9:00,DEPT3,AZ,2023-09-19 09:10:00,1.1,AZ_20230919_EMP375
EMP385,9:00,DEPT4,AZ,2023-09-19 09:10:00,1.13,AZ_20230919_EMP385
EMP113,8:30,DEPT4,HQ,2023-09-19 09:10:00,0.55,HQ_20230919_EMP113
EMP396,9:00,DEPT1,AZ,2023-09-19 09:11:00,1.13,AZ_20230919_EMP396
EMP392,9:00,DEPT3,AZ,2023-09-19 09:12:00,1.17,AZ_20230919_EMP392
EMP231,8:30,DEPT3,AZ,2023-09-19 09:12:00,1.13,AZ_20230919_EMP231
EMP273,8:30,DEPT2,AZ,2023-09-19 09:12:00,1.16,AZ_20230919_EMP273
EMP369,9:00,DEPT3,AZ,2023-09-19 09:13:00,1.17,AZ_20230919_EMP369
EMP248,8:30,DEPT4,AZ,2023-09-19 09:14:00,1.17,AZ_20230919_EMP248
EMP359,9:00,DEPT4,AZ,2023-09-19 09:14:00,1.18,AZ_20230919_EMP359
EMP360,9:00,DEPT4,AZ,2023-09-19 09:14:00,1.16,AZ_20230919_EMP360
EMP393,9:00,DEPT2,AZ,2023-09-19 09:15:00,1.15,AZ_20230919_EMP393
EMP229,8:30,DEPT4,AZ,2023-09-19 09:15:00,1.13,AZ_20230919_EMP229
EMP397,9:00,DEPT1,AZ,2023-09-19 09:15:00,1.07,AZ_20230919_EMP397
EMP363,9:00,DEPT2,AZ,2023-09-19 09:17:00,1.13,AZ_20230919_EMP363
EMP368,9:00,DEPT3,AZ,2023-09-19 09:17:00,1.04,AZ_20230919_EMP368
EMP388,9:00,DEPT3,AZ,2023-09-19 09:17:00,1.15,AZ_20230919_EMP388
EMP390,9:00,DEPT4,AZ,2023-09-19 09:17:00,1.16,AZ_20230919_EMP390
EMP357,9:00,DEPT1,AZ,2023-09-19 09:19:00,1.17,AZ_20230919_EMP357
EMP355,9:00,DEPT1,AZ,2023-09-19 09:19:00,1.14,AZ_20230919_EMP355
EMP374,9:00,DEPT4,AZ,2023-09-19 09:20:00,1.13,AZ_20230919_EMP374
EMP386,9:00,DEPT4,AZ,2023-09-19 09:20:00,1.09,AZ_20230919_EMP386
EMP378,9:00,DEPT4,AZ,2023-09-19 09:20:00,1.12,AZ_20230919_EMP378
EMP383,9:00,DEPT1,AZ,2023-09-19 09:20:00,1.1,AZ_20230919_EMP383
EMP365,9:00,DEPT4,AZ,2023-09-19 09:20:00,1.1,AZ_20230919_EMP365
EMP377,9:00,DEPT3,AZ,2023-09-19 09:21:00,1.1,AZ_20230919_EMP377
EMP371,9:00,DEPT3,AZ,2023-09-19 09:21:00,1.08,AZ_20230919_EMP371
EMP379,9:00,DEPT2,AZ,2023-09-19 09:22:00,1.17,AZ_20230919_EMP379
EMP372,9:00,DEPT1,AZ,2023-09-19 09:22:00,1.15,AZ_20230919_EMP372
EMP395,9:00,DEPT4,AZ,2023-09-19 09:23:00,1.16,AZ_20230919_EMP395
EMP387,9:00,DEPT2,AZ,2023-09-19 09:24:00,1.16,AZ_20230919_EMP387
EMP358,9:00,DEPT4,AZ,2023-09-19 09:25:00,1.15,AZ_20230919_EMP358
EMP380,9:00,DEPT2,AZ,2023-09-19 09:25:00,1.17,AZ_20230919_EMP380
EMP366,9:00,DEPT1,AZ,2023-09-19 09:25:00,1.09,AZ_20230919_EMP366
EMP370,9:00,DEPT3,AZ,2023-09-19 09:25:00,1.14,AZ_20230919_EMP370
EMP394,9:00,DEPT4,AZ,2023-09-19 09:25:00,1.13,AZ_20230919_EMP394
EMP373,9:00,DEPT3,AZ,2023-09-19 09:26:00,1.1,AZ_20230919_EMP373
EMP384,9:00,DEPT4,AZ,2023-09-19 09:27:00,1.14,AZ_20230919_EMP384
EMP389,9:00,DEPT3,AZ,2023-09-19 09:28:00,1.18,AZ_20230919_EMP389
EMP361,9:00,DEPT4,AZ,2023-09-19 09:29:00,1.13,AZ_20230919_EMP361
EMP398,9:00,DEPT4,AZ,2023-09-19 09:30:00,1.11,AZ_20230919_EMP398
EMP175,9:30,DEPT2,HQ,2023-09-19 09:32:00,0.57,HQ_20230919_EMP175
EMP183,9:30,DEPT3,HQ,2023-09-19 09:32:00,0.5,HQ_20230919_EMP183
EMP142,9:30,DEPT3,HQ,2023-09-19 09:33:00,0.52,HQ_20230919_EMP142
EMP194,9:30,DEPT1,HQ,2023-09-19 09:34:00,0.5,HQ_20230919_EMP194
EMP141,9:30,DEPT1,HQ,2023-09-19 09:34:00,0.56,HQ_20230919_EMP141
EMP167,9:30,DEPT2,HQ,2023-09-19 09:35:00,0.49,HQ_20230919_EMP167
EMP356,9:00,DEPT4,AZ,2023-09-19 09:36:00,1.18,AZ_20230919_EMP356
EMP159,9:30,DEPT2,HQ,2023-09-19 09:36:00,0.57,HQ_20230919_EMP159
EMP161,9:30,DEPT4,HQ,2023-09-19 09:37:00,0.54,HQ_20230919_EMP161
EMP154,9:30,DEPT2,HQ,2023-09-19 09:38:00,0.47,HQ_20230919_EMP154
EMP144,9:30,DEPT4,HQ,2023-09-19 09:38:00,0.52,HQ_20230919_EMP144
EMP155,9:30,DEPT4,HQ,2023-09-19 09:38:00,0.52,HQ_20230919_EMP155
